cod_item,cod_item_pai,nome,situacao,maior_cod_item_pai
4964,7717,CEDULA DE CREDITO RURAL,A,899
4968,7717,CEDULA DE PRODUTO RURAL,A,899
4969,7717,CEDULA HIPOTECARIA,A,899
4970,7717,CHEQUE,A,899
4971,7717,DEBENTURES,A,899
4972,7717,DUPLICATA,A,899
4973,7717,LETRA DE CAMBIO,A,899
4974,7717,NOTA DE CREDITO COMERCIAL,A,899
4975,7717,NOTA DE CREDITO INDUSTRIAL,A,899
4976,7717,NOTA DE CREDITO RURAL,A,899
4980,7717,NOTA PROMISSORIA,A,899
4981,7717,WARRANT,A,899
4993,9616,RECUPERACAO JUDICIAL E FALENCIA,A,899
4994,4993,RECUPERACAO EXTRAJUDICIAL,A,899
4998,4993,AUTOFALENCIA,A,899
5000,4993,CONCURSO DE CREDORES,A,899
5001,4993,LIQUIDACAO,A,899
5003,4993,REVOGACAO DE ATOS PRATICADOS EM PREJUIZO DE CREDORES E DA MASSA,A,899
5009,9616,MERCADO DE CAPITAIS,A,899
5010,5009,BOLSA DE VALORES,A,899
5193,7783,ENGAJAMENTO E PROFISSIONAIS MARITIMOS,A,1146
5194,7783,SEGUROS MARITIMOS,A,1146
5196,7783,ALUGUEL DE EMBARCACOES (FRETAMENTO E CARTA PARTIDA),A,1146
5269,2458,MINIMO,I,864
5272,1654,ADMINISTRACAO PUBLICA,I,864
5273,1654,SUSPENSAO / INTERRUPCAO DO CONTRATO DE TRABALHO,I,864
5274,1654,CONTRATO DE TRABALHO TEMPORARIO,I,864
5276,7644,ADVOGADOS,I,864
5277,7644,AERONAUTAS,I,864
5278,7644,ARTISTAS,I,864
5279,7644,ATLETA PROFISSIONAL,I,864
5280,7644,BANCARIOS,I,864
5281,7644,CABINEIROS DE ELEVADOR,I,864
5282,7644,DOMESTICO,I,864
5284,7644,"ENGENHEIRO, ARQUITETO E ENGENHEIRO AGRONOMO",I,864
5286,7644,JORNALISTAS,I,864
5287,7644,MARITIMOS,I,864
5288,7644,DIGITADORES / MECANOGRAFOS / DATILOGRAFOS,I,864
5289,7644,MEDICOS,I,864
5290,7644,MINEIROS DE SUBSOLOS,I,864
5291,7644,MUSICOS PROFISSIONAIS,I,864
5292,7644,OPERADORES DE CARGA E DESCARGA (ESTIVA E CAPATAZIA),I,864
5293,7644,OPERADORES CINEMATOGRAFICOS,I,864
5294,7644,PROFESSORES,I,864
5295,7644,QUIMICOS,I,864
5296,7644,RADIALISTAS,I,864
5297,7644,SERVICOS DE TELEFONIA OU TELEGRAFIA,I,864
5299,7644,PETROLEIROS,I,864
5301,7644,VIGIA E VIGILANTES,I,864
5352,1844,ANOTACAO / BAIXA / RETIFICACAO,I,864
5354,1844,DEVOLUCAO,I,864
5356,1937,GRUPO ECONOMICO,I,864
5555,287,CRIME TENTADO,A,287
5556,3385,GRAVE,A,287
5557,3385,GRAVISSIMA,A,287
5558,3385,PRIVILEGIADA,A,287
5560,3385,DECORRENTE DE VIOLENCIA DOMESTICA,A,287
5564,3415,FURTO PRIVILEGIADO,A,287
5565,3415,FURTO DE VEICULO AUTOMOTOR A SER TRANSPORTADO PARA OUTRO ESTADO OU EXTERIOR,A,287
5566,3415,ROUBO MAJORADO,A,287
5567,3415,LATROCINIO,A,287
5568,3415,EXTORSAO MEDIANTE SEQUESTRO SEGUIDA DE MORTE,A,287
5569,3415,EXTORSAO MEDIANTE SEQUESTRO SEGUIDA DE LESAO CORPORAL GRAVE,A,287
5570,3415,SUPRESSAO OU ALTERACAO DE MARCA EM ANIMAIS,A,287
5571,3415,DANO QUALIFICADO,A,287
5572,3415,APROPRIACAO DE TESOURO,A,287
5573,3415,APROPRIACAO DE COISA ACHADA,A,287
5575,7784,ABANDONO,A,1146
5577,7784,ACIDENTES DA NAVEGACAO,A,1146
5585,1146,REGISTRO / CADASTRO DO ARMADOR,A,1146
5589,7784,ARRESTO DE EMBARCACAO,A,1146
5591,7784,ASSISTENCIA / SALVAMENTO,A,1146
5592,7784,AVARIA,A,1146
5595,1146,RESPONSABILIDADE DO COMANDANTE OU CAPITAO,A,1146
5603,1146,INSCRICAO / REGISTRO DA EMBARCACAO,A,1146
5609,7783,HIPOTECA MARITIMA,A,1146
5612,7783,CREDITOS / PRIVILEGIOS MARITIMOS,A,1146
5621,1146,SERVICOS AUXILIARES DA NAVEGACAO,A,1146
5622,5621,AGENCIAMENTO,A,1146
5623,5621,CORRETAGEM DE EMBARCACAO,A,1146
5624,5621,PRATICAGEM,A,1146
5626,899,FAMILIA,A,899
5632,7947,PRESCRICAO E DECADENCIA,A,899
5680,9580,EDICAO,A,899
5724,9616,SOCIEDADE,A,899
5754,899,PESSOAS NATURAIS,A,899
5779,5626,ALIMENTOS,A,899
5787,5779,EXONERACAO,A,899
5788,5779,REVISAO,A,899
5801,10577,BUSCA E APREENSAO DE MENORES,A,899
5802,10577,GUARDA,A,899
5804,10577,INVESTIGACAO DE PATERNIDADE,A,899
5805,10577,REGULAMENTACAO DE VISITAS,A,899
5808,5626,CASAMENTO,A,899
5813,5808,NULIDADE / ANULACAO,A,899
5825,7673,NULIDADE E ANULACAO DE TESTAMENTO,A,899
5829,7673,NULIDADE E ANULACAO DE PARTILHA E ADJUDICACAO DE HERANCA,A,899
5831,7673,SUB-ROGACAO DE VINCULO,A,899
5832,7673,EXCLUSAO DE HERDEIRO OU LEGATARIO,A,899
5833,7673,PETICAO DE HERANCA,A,899
5834,7673,DESERDACAO,A,899
5835,3415,DISPOSICAO DE COISA ALHEIA COMO PROPRIA,A,287
5836,3415,ALIENACAO OU ONERACAO FRAUDULENTA DE COISA PROPRIA,A,287
5837,3415,DEFRAUDACAO DE PENHOR,A,287
5838,3415,FRAUDE NA ENTREGA DE COISA,A,287
5839,3415,FRAUDE PARA RECEBIMENTO DE INDENIZACAO OU VALOR DE SEGURO,A,287
5840,3415,FRAUDE NO PAGAMENTO POR MEIO DE CHEQUE,A,287
5841,3415,DUPLICATA SIMULADA,A,287
5842,3415,ABUSO DE INCAPAZES,A,287
5843,3415,INDUZIMENTO A ESPECULACAO,A,287
5844,3415,FRAUDE NO COMERCIO,A,287
5845,3415,FRAUDES E ABUSOS NA FUNDACAO OU ADMINISTRACAO DE SOCIEDADE POR ACOES,A,287
5846,3415,EMISSAO IRREGULAR DE CONHECIMENTO DE DEPOSITO OU &QUOT;WARRANT&QUOT;,A,287
5847,3415,RECEPTACAO QUALIFICADA,A,287
5850,3463,POSSE SEXUAL MEDIANTE FRAUDE,A,287
5851,3463,ASSEDIO SEXUAL,A,287
5852,3463,FAVORECIMENTO DA PROSTITUICAO,A,287
5853,3463,CASA DE PROSTITUICAO,A,287
5854,3463,RUFIANISMO,A,287
5855,3463,TRAFICO INTERNACIONAL DE PESSOAS,A,287
5856,3463,TRAFICO INTERNO DE PESSOAS,A,287
5862,3491,FABRICO / FORNECIMENTO / AQUISICAO / POSSE OU TRANSPORTE DE EXPLOSIVOS OU GAS TOXICO OU ASFIXIANTE,A,287
5865,287,CRIME CULPOSO,A,287
5866,3491,VENDA DE PRODUTOS OU SUBSTANCIA NAS CONDICOES DOS ARTIGOS 274 E 275,A,287
5867,3491,MEDICAMENTO EM DESACORDO COM RECEITA MEDICA,A,287
5869,3520,INCITACAO AO CRIME,A,287
5870,3520,APOLOGIA DE CRIME OU CRIMINOSO,A,287
5872,287,CRIMES PRATICADOS POR PARTICULAR CONTRA A ADMINISTRACAO EM GERAL,A,287
5873,287,CRIMES PRATICADOS POR PARTICULAR CONTRA A ADMINISTRACAO PUBLICA ESTRANGEIRA,A,287
5874,287,CRIMES CONTRA A ADMINISTRACAO DA JUSTICA,A,287
5875,287,CRIMES CONTRA AS FINANCAS PUBLICAS,A,287
5876,5873,CORRUPCAO ATIVA EM TRANSACAO COMERCIAL INTERNACIONAL,A,287
5877,5873,TRAFICO DE INFLUENCIA EM TRANSACAO COMERCIAL INTERNACIONAL,A,287
5878,3438,CRIMES CONTRA PATENTE DE INVENCAO,A,287
5879,3438,CRIMES CONTRA OS DESENHOS INDUSTRIAIS,A,287
5880,3438,CRIMES CONTRA AS MARCAS,A,287
5881,3438,"CRIMES COMETIDOS POR MEIO DE MARCA, TITULO DE ESTABELECIMENTO E SINAL DE PROPAGANDA",A,287
5882,3438,CRIMES CONTRA INDICACOES GEEOGRAFICAS E DEMAIS INDICACOES,A,287
5883,3438,CRIMES DE CONCORRENCIA DESLEAL,A,287
5885,3607,POSSE DE DROGAS PARA CONSUMO PESSOAL,A,287
5893,3603,CRIME CONTRA A ADMINISTRACAO DA JUSTICA - LEI DA ACAO DE ALIMENTOS,A,287
5894,3607,FABRICACAO DE OBJETO DESTINADO A PRODUCAO DE DROGAS E CONDUTAS AFINS,A,287
5895,3607,"INDUCAO, INSTIGACAO OU AUXILIO AO USO DE DROGAS",A,287
5896,3607,OFERECIMENTO DE DROGAS PARA CONSUMO CONJUNTO,A,287
5897,3607,ASSOCIACAO PARA A PRODUCAO E TRAFICO E CONDUTAS AFINS,A,287
5898,3607,FINANCIAMENTO OU CUSTEIO DE PRODUCAO OU TRAFICO DE DROGAS,A,287
5899,3607,"COLABORACAO COM GRUPO, ORGANIZACAO OU ASSOCIACAO DESTINADOS A PRODUCAO OU TRAFICO DE DROGAS",A,287
5900,3607,PRESCRICAO CULPOSA DE DROGAS,A,287
5901,3607,CONDUCAO DE EMBARCACAO OU AERONAVE SOB EFEITO DE DROGAS,A,287
5903,5875,CONTRATACAO DE OPERACAO DE CREDITO,A,287
5904,5875,INSCRICAO DE DESPESAS NAO EMPENHADAS,A,287
5905,5875,ASSUNCAO DE OBRIGACAO NO ULTIMO ANO DO MANDATO OU LEGISLATURA,A,287
5906,5875,ORDENACAO DE DESPESA NAO AUTORIZADA,A,287
5907,5875,PRESTACAO DE GARANTIA GRACIOSA,A,287
5908,5875,NAO CANCELAMENTO DE RESTOS A PAGAR,A,287
5909,5875,AUMENTO DE DESPESA COM PESSOAL NO ULTIMO ANO DO MANDATO OU LEGISLATURA,A,287
5910,5875,OFERTA PUBLICA OU COLOCACAO DE TITULOS NO MERCADO,A,287
5911,3388,PERIGO DE CONTAGIO VENEREO,A,287
5913,14,LIMITACOES AO PODER DE TRIBUTAR,A,14
5914,5913,IMUNIDADE,A,14
5915,5913,ISENCAO,A,14
5916,14,IMPOSTOS,A,14
5917,5916,IRPF/IMPOSTO DE RENDA DE PESSOA FISICA,A,14
5918,5917,INCIDENCIA SOBRE PDV,A,14
5919,5917,INCIDENCIA SOBRE APOSENTADORIA,A,14
5920,5917,INCIDENCIA SOBRE APLICACOES FINANCEIRAS,A,14
5921,5917,INCIDENCIA SOBRE LICENCA-PREMIO/ABONO/INDENIZACAO,A,14
5922,5917,RETIDO NA FONTE,A,14
5923,5917,INCIDENCIA SOBRE FERIAS COMPENSADAS,A,14
5924,5917,INCIDENCIA SOBRE PROVENTOS DE PREVIDENCIA PRIVADA,A,14
5925,5917,INCIDENCIA SOBRE PARTICIPACAO NOS LUCROS,A,14
5926,5917,INCIDENCIA SOBRE LUCRO IMOBILIARIO,A,14
5927,5917,"INCIDENCIA SOBRE 1/3 DE FERIAS (ART. 7O, XVII DA CF)",A,14
5928,5917,INCIDENCIA SOBRE 13DEG SALARIO,A,14
5929,5917,INCIDENCIA SOBRE FUNCAO COMISSIONADA,A,14
5930,5917,INCIDENCIA SOBRE HORA EXTRA,A,14
5931,5917,INCIDENCIA DECORRENTE DE DESLIGAMENTO DE PLANO DE PREVIDENCIA PRIVADA,A,14
5932,5917,INCIDENCIA DECORRENTE DE LIQUIDACAO DE ENTIDADE DE PREVIDENCIA PRIVADA,A,14
5933,5916,IRPJ/IMPOSTO DE RENDA DE PESSOA JURIDICA,A,14
5934,5933,MICROEMPRESA,A,14
5935,5933,DEMONSTRACOES FINANCEIRAS (DCTF),A,14
5936,5933,INCIDENCIA SOBRE APLICACOES FINANCEIRAS,A,14
5937,5933,RETIDO NA FONTE,A,14
5938,5933,INCIDENCIA SOBRE LUCRO,A,14
5939,5933,COOPERATIVA,A,14
5940,5933,COMPENSACAO DE PREJUIZOS,A,14
5941,5916,II/ IMPOSTO SOBRE IMPORTACAO,A,14
5942,5941,IMPORTACAO DE BENS USADOS,A,14
5943,5941,DRAWBACK,A,14
5944,5916,IE/ IMPOSTO SOBRE EXPORTACAO,A,14
5945,5916,IPI/ IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS,A,14
5946,5916,ICMS/ IMPOSTO SOBRE CIRCULACAO DE MERCADORIAS,A,14
5947,5946,ICMS/IMPORTACAO,A,14
5948,5916,"IOC/IOF IMPOSTO SOBRE OPERACOES DE CREDITO, CAMBIO E SEGURO, OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS",A,14
5949,5948,INCIDENCIA SOBRE ACOES DE COMPANHIAS ABERTAS,A,14
5950,5916,ITR/ IMPOSTO TERRITORIAL RURAL,A,14
5951,5916,ISS/ IMPOSTO SOBRE SERVICOS,A,14
5952,5916,IPTU/ IMPOSTO PREDIAL E TERRITORIAL URBANO,A,14
5953,5916,IPVA - IMPOSTO SOBRE PROPRIEDADE DE VEICULOS AUTOMOTORES,A,14
5954,5916,ITBI - IMPOSTO DE TRANSMISSAO INTERVIVOS DE BENS MOVEIS E IMOVEIS,A,14
5955,5916,ITCD - IMPOSTO DE TRANSMISSAO CAUSA MORTIS,A,14
5956,14,TAXAS,A,14
5957,5956,FEDERAIS,A,14
5958,5957,TAXA ANUAL POR HECTARE,A,14
5959,5957,TAXA DE ARMAZENAMENTO,A,14
5960,5957,TAXA DE DESPACHO ADUANEIRO,A,14
5961,5957,TAXA DE EXPLORACAO MINERAL,A,14
5962,5957,TAXA DE FISCALIZACAO AMBIENTAL,A,14
5963,5957,TAXA DE GUIA DE IMPORTACAO,A,14
5964,5957,TAXA DE LICENCA DE IMPORTACAO,A,14
5965,5957,TAXA DE MELHORAMENTO DE PORTOS,A,14
5966,5957,TAXA DE PERMANENCIA,A,14
5967,5957,TAXA DE SAUDE SUPLEMENTAR,A,14
5968,5957,TAXA DE FISCALIZACAO DA COMISSAO DE VALORES MOBILIARIOS,A,14
5969,5957,TAXA JUDICIARIA,A,14
5970,5957,TAXA DE AFERICAO DE EQUIPAMENTOS DE METROLOGIA,A,14
5971,5956,ESTADUAIS,A,14
5972,5956,MUNICIPAIS,A,14
5973,14,EMPRESTIMOS COMPULSORIOS,A,14
5974,5973,AQUISICAO DE VEICULOS AUTOMOTORES,A,14
5975,5973,AQUISICAO DE COMBUSTIVEIS,A,14
5976,5973,AQUISICAO DE PASSAGENS E MOEDAS - VIAGEM EXTERIOR,A,14
5977,5973,ENERGIA ELETRICA,A,14
5978,14,OBRIGACAO TRIBUTARIA,A,14
5979,5978,RESPONSABILIDADE TRIBUTARIA,A,14
5980,5979,RESPONSABILIDADE TRIBUTARIA DO SOCIO-GERENTE / DIRETOR / REPRESENTANTE,A,14
5981,5979,SUBSTITUICAO TRIBUTARIA,A,14
5982,5978,DIMOB/DECLARACAO DE INFORMACOES SOBRE ATIVIDADES IMOBILIARIAS,A,14
5983,5978,CNPJ/CADASTRO NACIONAL DE PESSOAS JURIDICAS,A,14
5984,5978,CPF/CADASTRO DE PESSOAS FISICAS,A,14
5985,5978,OBRIGACAO ACESSORIA,A,14
5986,14,CREDITO TRIBUTARIO,A,14
5987,5986,SUSPENSAO DA EXIGIBILIDADE,A,14
5988,5987,CARTA DE FIANCA,A,14
5989,5987,PARCELAMENTO,A,14
5990,5986,EXTINCAO DO CREDITO TRIBUTARIO,A,14
5991,5990,COMPENSACAO COM APOLICES DA DIVIDA PUBLICA,A,14
5992,5990,PRESCRICAO,A,14
5993,5990,DECADENCIA,A,14
5994,5990,COMPENSACAO,A,14
5995,5990,TDA/TITULOS DA DIVIDA AGRARIA,A,14
5996,5986,ANISTIA,A,14
5997,5986,DENUNCIA ESPONTANEA,A,14
5998,5986,LANCAMENTO,A,14
5999,5986,CND/CERTIDAO NEGATIVA DE DEBITO,A,14
6000,5999,EXPEDICAO DE CND,A,14
6001,5999,EXPEDICAO DE CERTIDAO POSITIVA DE DEBITO COM EFEITO DE NEGATIVA,A,14
6002,5999,CERTIFICADO DE REGULARIDADE - FGTS,A,14
6003,5986,INCENTIVOS FISCAIS,A,14
6004,5986,ANULACAO DE DEBITO FISCAL,A,14
6005,5986,JUROS/CORRECAO MONETARIA,A,14
6006,5986,PRAZO DE RECOLHIMENTO,A,14
6007,5986,REPETICAO DE INDEBITO,A,14
6008,5986,BASE DE CALCULO,A,14
6009,5986,CREDITO PREMIO,A,14
6010,5986,CREDITO PRESUMIDO,A,14
6011,5986,FATO GERADOR/INCIDENCIA,A,14
6012,5986,ALIQUOTA,A,14
6013,6012,ALIQUOTA ZERO,A,14
6014,6012,ALIQUOTA PROGRESSIVA,A,14
6015,6012,INDICE DA ALIQUOTA,A,14
6016,5986,CREDITAMENTO,A,14
6017,14,DIVIDA ATIVA (EXECUCAO FISCAL),A,14
6018,14,PROCESSO ADMINISTRATIVO FISCAL,A,14
6019,6018,DEPOSITO PREVIO AO RECURSO ADMINISTRATIVO,A,14
6020,6018,ARROLAMENTO DE BENS,A,14
6021,14,PROCEDIMENTOS FISCAIS,A,14
6022,6021,SIGILO FISCAL,A,14
6023,6022,UTILIZACAO DE DADOS RELATIVOS A CPMF PARA FINS DE FISCALIZACAO,A,14
6024,6021,LIBERACAO DE MERCADORIAS,A,14
6025,6021,LEVANTAMENTO DE DEPOSITO,A,14
6026,6021,CADASTRO DE INADIMPLENTES - CADIN/SPC/SERASA/SIAFI/CAUC,A,14
6027,6021,AUTORIZACAO PARA IMPRESSAO DE DOCUMENTOS FISCAIS - AIDF,A,14
6028,6021,LIBERACAO DE VEICULO APREENDIDO,A,14
6029,6021,PERDIMENTO DE BENS,A,14
6030,14,GATT - &QUOT;ACORDO GERAL SOBRE TARIFAS E COMERCIO&QUOT;,A,14
6031,14,CONTRIBUICOES,A,14
6032,6031,CONTRIBUICOES DE MELHORIA,A,14
6033,6031,CONTRIBUICOES SOCIAIS,A,14
6034,6033,FINSOCIAL,A,14
6035,6033,COFINS,A,14
6036,6033,CONTRIBUICAO SOCIAL SOBRE O LUCRO LIQUIDO,A,14
6037,6033,SALARIO-EDUCACAO,A,14
6038,6033,SEGURO ACIDENTES DO TRABALHO,A,14
6039,6033,PIS,A,14
6040,6033,FUNRURAL,A,14
6041,6033,CONTRIBUICAO INCRA,A,14
6042,6033,PASEP,A,14
6043,6033,CONSTRUCAO CIVIL,A,14
6044,6031,CONTRIBUICOES CORPORATIVAS,A,14
6045,6044,"CONTRIBUICOES PARA O SEBRAE, SESC, SENAC, SENAI E OUTROS",A,14
6046,6044,CONSELHOS REGIONAIS E AFINS (ANUIDADE),A,14
6047,6044,CONTRIBUICAO SINDICAL,A,14
6048,6031,CONTRIBUICOES PREVIDENCIARIAS,A,14
6049,6048,SERVIDORES ATIVOS,A,14
6050,6048,SERVIDORES INATIVOS,A,14
6051,6048,MANDATO ELETIVO/LEI 9.506/97,A,14
6052,6048,APOSENTADORIA/RETORNO AOTRABALHO,A,14
6053,6048,CARGO EM COMISSAO,A,14
6054,6048,TEMPO DE SERVICO URBANO/CONTRIBUICOES NAO RECOLHIDAS,A,14
6055,6048,TEMPO DE SERVICO RURAL/CONTRIBUICOES NAO RECOLHIDAS,A,14
6056,6048,GRATIFICACAO NATALINA/13O SALARIO,A,14
6057,6048,PRODUCAO AGROPECUARIA,A,14
6058,6048,INDENIZACAO TRABALHISTA,A,14
6059,6048,REEMBOLSO AUXILIO-CRECHE,A,14
6060,6048,CONTRIBUICAO SOBRE A FOLHA DE SALARIOS,A,14
6061,6048,DEVOLUCAO DE CONTRIBUICOES PREVIDENCIARIAS PAGAS ALEM DO TETO,A,14
6062,6048,1/3 DE FERIAS,A,14
6063,6048,AUXILIO-ALIMENTACAO,A,14
6064,6048,CUSTEIO DE ASSISTENCIA MEDICA,A,14
6065,6048,HORA EXTRA,A,14
6066,6048,MASSA FALIDA- RECOLHIMENTO,A,14
6067,6048,NOTA FISCAL OU FATURA,A,14
6068,6048,SALARIO-MATERNIDADE,A,14
6069,6048,CONTRIBUICAO SOBRE NOTA FISCAL DE EXECUCAO DE SERVICOS,A,14
6070,6048,"CONTRIBUICAO DE AUTONOMOS, EMPRESARIOS (PRO-LABORE) E FACULTATIVOS",A,14
6071,6031,CONTRIBUICOES ESPECIAIS,A,14
6072,6071,FNT/FUNDO NACIONAL DE TELECOMUNICACOES,A,14
6073,6071,ATP/ADICIONAL DE TARIFA PORTUARIA,A,14
6074,6071,AITP/ADICIONAL DE INDENIZACAO DO TRABALHADOR PORTUARIO AVULSO,A,14
6075,6071,ADICIONAL DE TARIFA AEROPORTUARIA,A,14
6076,6071,AFRMM/ADICIONAL AO FRETE PARA RENOVACAO DA MARINHA MERCANTE,A,14
6077,6071,FUNDEB/FUNDEF/FUNDO DE MANUTENCAO E DESENVOLVIMENTO DO ENSINO FUNDAMENTAL E DE VALORIZACAO DO MAGISTERIO,A,14
6078,6071,SEGURO APAGAO (LEI 10.438/02),A,14
6079,6071,CONTRIBUICAO SOBRE LICENCA DE USO OU TRANSFERENCIA DE TECNOLOGIA,A,14
6080,6071,CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO (CIDE),A,14
6081,6071,FUNDAF/FUNDO ESPECIAL DE DESENVOLVIMENTO E APERFEICOAMENTO DAS ATIVIDADES DE FISCALIZACAO,A,14
6082,6071,FUSEX/FUNSA/FUSMA/FUNDO DE SAUDE DAS FORCAS ARMADAS,A,14
6083,6071,CONTRIBUICAO DE ILUMINACAO PUBLICA,A,14
6084,6071,IUEE/IMPOSTO UNICO SOBRE ENERGIA ELETRICA,A,14
6085,6071,FGTS/FUNDO DE GARANTIA POR TEMPO DE SERVICO,A,14
6086,6071,CONTRIBUICAO SOBRE ACUCAR E ALCOOL,A,14
6087,6071,CPMF/CONTRIBUICAO PROVISORIA SOBRE MOVIMENTACAO FINANCEIRA,A,14
6088,14,DISCRIMINACAO TRIBUTARIA MERCOSUL,A,14
6089,14,REGIMES ESPECIAIS DE TRIBUTACAO,A,14
6090,6089,REFIS/PROGRAMA DE RECUPERACAO FISCAL,A,14
6091,6089,PAES/PARCELAMENTO ESPECIAL,A,14
6092,6089,SIMPLES,A,14
6093,6089,SUPER SIMPLES,A,14
6094,195,BENEFICIOS EM ESPECIE,A,195
6095,6094,APOSENTADORIA POR INCAPACIDADE PERMANENTE,A,195
6096,6094,APOSENTADORIA POR IDADE (ART. 48/51),A,195
6097,6096,APOSENTADORIA URBANA (ART. 48/51),A,195
6098,6096,APOSENTADORIA RURAL (ART. 48/51),A,195
6099,6094,APOSENTADORIA POR TEMPO DE SERVICO (ART. 52/4),A,195
6100,6094,APOSENTADORIA ESPECIAL (ART. 57/8),A,195
6101,6094,AUXILIO POR INCAPACIDADE TEMPORARIA,A,195
6102,6094,SALARIO-FAMILIA (ART. 65/70),A,195
6103,6094,SALARIO-MATERNIDADE (ART. 71/73),A,195
6104,6094,PENSAO POR MORTE (ART. 74/9),A,195
6105,6094,AUXILIO-RECLUSAO (ART. 80),A,195
6106,6094,PECULIOS (ART. 81/5),A,195
6107,6094,AUXILIO-ACIDENTE (ART. 86),A,195
6108,6107,INCAPACIDADE LABORATIVA PARCIAL,A,195
6109,6107,INCAPACIDADE LABORATIVA PERMANENTE,A,195
6110,6107,INCAPACIDADE LABORATIVA TEMPORARIA,A,195
6111,6107,MOVIMENTOS REPETITIVOS/TENOSSINOVITE/LER/DORT,A,195
6112,6107,REDUCAO DA CAPACIDADE AUDITIVA,A,195
6113,6094,ABONO DE PERMANENCIA EM SERVICO (ART. 87),A,195
6114,12734,"BENEFICIO ASSISTENCIAL (ART. 203,V CF/88)",A,12734
6115,6094,FERROVIARIO,A,195
6116,6094,EX-COMBATENTES,A,195
6117,6094,RENDA MENSAL VITALICIA,A,195
6118,6094,APOSENTADORIA POR TEMPO DE CONTRIBUICAO (ART. 55/6),A,195
6119,195,"RMI - RENDA MENSAL INICIAL, REAJUSTES E REVISOES ESPECIFICAS",A,195
6120,6119,RMI - RENDA MENSAL INICIAL,A,195
6121,6120,RMI PELO ART. 202 CF/88 (MEDIA DOS 36 ULTIMOS SALARIOS-DE-CONTRIBUICAO),A,195
6122,6120,"RMI PELO ART. 1O DA LEI 6.423/77 - INDICES DE ATUALIZACAO DOS 24 1OS SALARIOS-DE-CONTRIBUICAO, ANTERIORES AOS 12 ULTIMOS)",A,195
6123,6120,RMI PELA EQUIVALENCIA ENTRE SALARIO-DE-BENEFICIO E SALARIO-DE-CONTRIBUICAO,A,195
6124,6120,RMI SEM INCIDENCIA DE TETO LIMITADOR,A,195
6125,6120,RMI DA PENSAO DE DEPENDENTE DE EX-COMBATENTE,A,195
6126,6120,"BENEFICIO MINIMO A PARTIR DA CF/88 (ART. 201, SS 2O CF/88)",A,195
6127,6120,PARCELAS E INDICES DE CORRECAO DO SALARIO-DE-CONTRIBUICAO,A,195
6128,6120,LIMITACAO DO SALARIO-DE-BENEFICIO E DA RENDA MENSAL INICIAL,A,195
6129,6120,RMI CUJA SALARIO-DE-BENEFICIO SUPERA MENOR VALOR TETO,A,195
6130,6120,ESCALA DE SALARIO-BASE,A,195
6131,6120,CONTRIBUICAO SOBRE VINTE SALARIOS MINIMOS,A,195
6132,6120,CALCULO DO BENEFICIO DE ACORDO COM A SISTEMATICA ANTERIOR A LEI 9.876/99,A,195
6133,6120,"IRSM DE FEVEREIRO DE 1994(39,67%)",A,195
6134,6120,ALTERACAO DO COEFICIENTE DE CALCULO DE PENSAO,A,195
6135,6120,ALTERACAO DO COEFICIENTE DE CALCULO DO BENEFICIO,A,195
6136,6120,CALCULO DO BENEFICIO DE SEGURADO ESPECIAL DE ACORDO COM A LEI 9.876/99,A,195
6137,6120,CALCULO DO FATOR PREVIDENCIARIO - LEI 9.876/99,A,195
6138,6119,REAJUSTES E REVISOES ESPECIFICOS,A,195
6139,6138,REAJUSTE PELA SUMULA 260 DO TFR,A,195
6140,6138,ART. 58 ADCT DA CF/88,A,195
6141,6138,UTILIZACAO DO PNS NO REAJUSTE DE BENEFICIOS,A,195
6142,6138,MANUTENCAO DO BENEFICIO PELA EQUIVALENCIA SALARIAL,A,195
6143,6138,EXPURGOS INFLACIONARIOS SOBRE OS BENEFICIOS,A,195
6144,6138,"SALARIO MINIMO DE NCZ$ 120,00 PARA JUNHO/89",A,195
6145,6138,REAJUSTE DE 147%,A,195
6146,6138,REAJUSTAMENTO PELO IGP-DI,A,195
6147,6138,APLICACAO DE COEFICIENTE DE CALCULO DIVERSO DO FIXADO NA LEI N.O 8.213/91,A,195
6148,6138,REAJUSTE APLICADO AO SALARIO MINIMO EM SETEMBRO/94,A,195
6149,6138,SISTEMATICA DE CONVERSAO DOS BENEFICIOS PREVIDENCIARIOS EM URVS,A,195
6150,6138,REAJUSTAMENTO PELO INPC,A,195
6151,6138,ART. 144 DA LEI 8.213/91 E/OU DIFERENCAS DECORRENTES,A,195
6152,6138,"GRATIFICACAO NATALINA A PARTIR DA CF/88 (ART. 201, SS 6O CF/88)",A,195
6153,6138,ABONO DA LEI 8.178/91,A,195
6154,6138,"INDICE DE 4,02% DA LEI 8.222/91",A,195
6155,6138,DESCONTO DO DL 1.910/81,A,195
6156,6138,DESCONTOS DOS BENEFICIOS,A,195
6157,6138,CORRECAO MONETARIA PELA SUMULA 71 TFR,A,195
6158,6138,CORRECAO MONETARIA DE BENEFICIO PAGO COM ATRASO,A,195
6159,6138,REAJUSTE CONFORME PORTARIA MPAS 714/1993,A,195
6160,195,DISPOSICOES DIVERSAS RELATIVAS AS PRESTACOES,A,195
6161,6160,HABILITACAO E REABILITACAO PROFISSIONAL,A,195
