cnpj,dt_abertura,empresa_matriz,cd_cnae_principal,endereco_cep,situacao_cadastral
43231906000120,2021-08-23,True,5611205,99300000,ATIVA
44956554000132,2022-01-21,True,4712100,77670000,ATIVA
45313074000116,2022-02-14,True,7020400,51111040,ATIVA
45356651000157,2022-02-18,True,9511800,09840000,ATIVA
45463612000159,2022-02-25,True,4723700,22710561,ATIVA
37276898000135,2020-05-31,True,4752100,79800003,ATIVA
26437739000159,2016-10-27,True,4399103,13901135,ATIVA
37418429000103,2020-06-15,True,4772500,79730000,ATIVA
40238072000196,2021-01-04,True,4781400,13503140,ATIVA
37277331000183,2020-05-31,True,4929901,04415120,ATIVA
40254355000121,2021-01-05,True,4321500,80820110,ATIVA
33655098000174,2019-05-17,True,4520002,26900000,ATIVA
33777593000156,2019-05-30,True,4729699,06813015,ATIVA
15337590000110,2012-04-03,True,6622300,13319000,ATIVA
14046675000186,2011-07-22,True,5223100,15010090,ATIVA
45610020000112,2022-03-11,True,4645101,36033318,ATIVA
46449525000100,2022-05-18,True,155504,12245481,ATIVA
37369823000107,2020-06-09,True,5611203,97560000,ATIVA
33726958000113,2019-05-24,True,4742300,13073068,ATIVA
43078305000129,2021-08-11,True,9700500,88345512,ATIVA
34031033000110,2019-06-26,True,1412601,74230150,ATIVA
35709490000184,2019-12-05,True,4321500,86240000,ATIVA
15745260000163,2012-06-20,True,4721104,44002000,ATIVA
01436485000123,1996-09-17,True,4541201,85790000,ATIVA
14351275000184,2011-09-26,True,4729699,06851280,ATIVA
23346017000109,2015-09-24,True,9609208,30220210,ATIVA
29654039000104,2018-02-08,True,9700500,11711597,ATIVA
33077065000194,2019-01-07,True,8800600,93490273,ATIVA
10454786000170,2008-10-14,True,9313100,88805470,ATIVA
34986739000136,2019-09-25,True,4921301,30840250,ATIVA
35983050000110,2020-01-13,True,5612100,95760000,ATIVA
34821947000185,2019-09-10,True,8610102,05410000,ATIVA
14513541000128,2011-10-25,True,9511800,71010092,ATIVA
43206326000182,2021-08-20,True,7112000,64039558,ATIVA
40451541000150,2021-01-18,True,4330404,82840140,ATIVA
20456111000114,2014-06-16,True,4930204,83405730,ATIVA
44142422000177,2021-11-05,True,5612100,57950000,ATIVA
44103127000101,2021-11-03,True,9601703,58406138,ATIVA
36755273000193,2020-03-23,True,8211300,58038491,ATIVA
00779911000169,1995-08-24,True,9529199,05759290,ATIVA
46781469000106,2022-06-14,True,9511800,14804071,ATIVA
45400241000166,2022-02-22,True,4723700,54771750,ATIVA
07691095000186,2005-07-07,True,9430800,78655000,ATIVA
52261492000172,1985-03-27,True,8112500,11443530,ATIVA
47157132000195,2022-07-14,True,4763604,36248000,ATIVA
46587757000124,2022-05-30,True,4930202,88015200,ATIVA
09257598000173,2007-12-10,True,3012100,21241100,ATIVA
32009896000166,1989-08-24,True,9491000,26013730,ATIVA
30067081000108,2018-03-28,True,4329101,27276160,ATIVA
13314998000140,2011-02-28,True,4771701,48400000,ATIVA
22457043000133,2015-05-14,True,8630503,22050002,ATIVA
27965102000106,1985-07-24,True,0,27110260,ATIVA
05196517001355,2008-06-16,False,4781400,24230052,ATIVA
27922496000107,2012-11-22,True,8411600,68480000,ATIVA
33541988000155,1990-02-16,True,4712100,75800040,ATIVA
22612130000118,2015-06-09,True,4322302,77760000,ATIVA
35179675000124,2019-10-14,True,8599603,78135602,ATIVA
35338239000150,2019-10-29,True,7112000,68373106,ATIVA
15178937000129,2012-03-12,True,5620104,20261140,ATIVA
12862230000149,2010-11-05,True,230600,51345260,ATIVA
05652823000115,2003-05-14,True,9529199,84010050,ATIVA
13579721000140,2011-05-02,True,8230001,95050680,ATIVA
09434722000129,2008-03-11,True,7112000,89665000,ATIVA
84969385000190,1992-02-12,True,1412601,86170000,ATIVA
37547887000142,2020-06-27,True,5320202,54753774,ATIVA
08394175000132,2006-10-26,True,6190601,55385000,ATIVA
23097104002539,2020-03-09,False,8640203,70200610,ATIVA
00953536000121,1995-12-07,True,8112500,96830000,ATIVA
18587404000199,2013-07-12,True,9499500,56950000,ATIVA
32808234000156,2019-02-18,True,5320202,94495350,ATIVA
30947427000162,2018-07-17,True,2539001,25870000,ATIVA
26188802000160,2016-09-18,True,4751201,26086430,ATIVA
27394243000108,2017-03-27,True,4781400,35300249,ATIVA
27571957000144,2017-04-20,True,8219999,29161131,ATIVA
01082384000100,1996-03-11,True,4712100,97585000,ATIVA
36632585000100,2020-03-11,True,4321500,88317020,ATIVA
08250218000106,2006-07-19,True,4930202,84025000,ATIVA
32946471000183,2019-03-06,True,8599604,35420000,ATIVA
11340011000218,2010-03-05,False,4110700,81220190,ATIVA
36166770000156,2020-01-28,True,1412602,75650000,ATIVA
07319439000120,2005-04-07,True,4781400,04836030,ATIVA
36086553000156,2020-01-21,True,8020002,54440351,ATIVA
47757905000174,2022-08-29,True,3299099,20723230,ATIVA
05868574004863,2022-08-11,False,4691500,13056460,ATIVA
45471443000107,2022-02-28,True,5620104,02132000,ATIVA
39650124000158,2020-11-03,True,8230001,20550155,ATIVA
31775613000124,2018-10-16,True,4399103,18360000,ATIVA
44008262000178,2021-10-25,True,4712100,13322437,ATIVA
19665417000100,2014-02-05,True,4781400,13505130,ATIVA
36349106000142,2020-02-12,True,4330405,99900000,ATIVA
08008035000189,2006-05-05,True,7319003,62750000,ATIVA
34170151000100,2019-07-10,True,4781400,39400058,ATIVA
26315302000142,2016-09-22,True,6911701,85801020,ATIVA
06298912000259,2019-08-26,False,4771701,66833090,ATIVA
36813854000134,2020-03-30,True,4712100,98465000,ATIVA
28219151000154,2017-07-19,True,9601701,86060370,ATIVA
22401929000165,2015-05-07,True,9529199,98010110,ATIVA
46342314000173,2022-05-10,True,8130300,13563673,ATIVA
36393420000122,2020-02-17,True,1540800,44600000,ATIVA
47807154000153,2022-09-01,True,7112000,18185000,ATIVA
45544233000193,2022-03-07,True,4663000,05133050,ATIVA
27388087000172,2017-03-25,True,1412602,29470000,ATIVA
29321846000105,2017-12-26,True,9602501,91215340,ATIVA
43122518000100,2021-08-09,True,6470101,04543011,ATIVA
27027464000148,2017-02-03,True,5812301,46140000,ATIVA
73795486001651,2018-10-31,False,4782201,88200000,ATIVA
28810418000183,2017-10-06,True,4781400,38081110,ATIVA
35892236000164,2020-01-05,True,9602501,21670240,ATIVA
46401595000198,2022-05-16,True,4781400,18686363,ATIVA
43275427000105,2021-08-25,True,8712300,21221080,ATIVA
17161936000105,1971-06-29,True,2829199,32010120,ATIVA
34398323000105,2019-08-01,True,4781400,58400097,ATIVA
27662111000110,2017-05-05,True,1094500,21745290,ATIVA
04246297000120,2000-11-28,True,9430800,64000090,ATIVA
39290514000164,2020-10-02,True,7490104,06767390,ATIVA
13077780000110,2010-10-19,True,4120400,04548903,ATIVA
01780377000254,1998-06-06,False,4713004,78028420,ATIVA
49323579000112,1977-09-27,True,2099199,06612060,ATIVA
07991997000723,2012-08-02,False,111302,18400970,ATIVA
09635961000309,2011-12-09,False,151202,15765000,ATIVA
06311498000190,2004-06-02,True,4782201,08122140,ATIVA
21978191000130,2015-03-04,True,9602501,37270000,ATIVA
42412838000132,2021-06-21,True,4781400,30580353,ATIVA
08190102000129,2006-07-26,True,139306,15355000,ATIVA
38370006000123,2020-09-08,True,7319002,36401339,ATIVA
35687842000148,2019-12-03,True,5611203,72405135,ATIVA
25231142000190,2016-07-18,True,8592903,65302385,ATIVA
42560248000157,2021-07-02,True,1813001,74303250,ATIVA
12357081000160,2010-08-10,True,9602501,74705150,ATIVA
45418903000125,2022-02-23,True,4399103,04753130,ATIVA
42224259000166,2021-06-07,True,4781400,74450040,ATIVA
39735450000168,2020-11-10,True,5912099,05616010,ATIVA
28842090000187,2017-10-11,True,4712100,77635000,ATIVA
39778968000189,2020-11-13,True,5620104,27521111,ATIVA
29334806000106,2017-12-29,True,4755502,54780080,ATIVA
33795838000178,2019-05-31,True,4751201,86940000,ATIVA
23871156000143,2015-12-21,True,8111700,13454355,ATIVA
34927057000152,2019-09-19,True,5912099,25975365,ATIVA
29041631000130,2017-11-07,True,4744099,78043605,ATIVA
03800890000295,2010-02-19,False,4789099,88070605,ATIVA
39807583000100,2020-11-17,True,4520002,79190000,ATIVA
35018139000147,2019-09-27,True,1813001,18195000,ATIVA
43046890000185,2021-08-09,True,7319002,69099463,ATIVA
30909503000145,2018-07-12,True,9512600,35044080,ATIVA
07712781000196,2005-11-30,True,7732201,42738200,ATIVA
02693939000104,1998-08-17,True,4639701,78820000,ATIVA
07647080000110,2005-10-10,True,8112500,59082140,ATIVA
48102151000187,2022-09-27,True,4330405,85780000,ATIVA
19598103000123,2014-01-27,True,8122200,75534040,ATIVA
39873470000103,2020-11-23,True,9602501,11925000,ATIVA
19886395000108,2014-03-17,True,5611203,75860000,ATIVA
20007679000158,2014-04-02,True,1813001,83025175,ATIVA
38009019000171,2020-08-07,True,4752100,14025080,ATIVA
44860574000105,2022-01-13,True,4763604,69309393,ATIVA
08725274000150,2007-03-26,True,4687703,37415828,ATIVA
32688859000121,2019-02-07,True,4772500,56700000,ATIVA
47722146000104,2022-08-25,True,7319002,69104570,ATIVA
05365950000133,2002-10-03,True,8211300,45435000,ATIVA
73067159002574,1999-03-17,False,9491000,06385160,ATIVA
06300200000146,2004-05-31,True,4711302,87600000,ATIVA
23260326000315,1990-08-20,False,4530703,37902538,ATIVA
46859337000150,2022-06-21,True,4744099,26180170,ATIVA
13938879000169,2011-06-09,True,4744099,22710200,ATIVA
44641345000108,2021-12-20,True,4930202,02863090,ATIVA
17207995000169,2012-11-22,True,9491000,84046481,ATIVA
44687270000198,2021-12-28,True,1091102,09370360,ATIVA
31910972000147,2018-10-31,True,4759899,64790000,ATIVA
33315807000172,2019-04-10,True,4783102,39900000,ATIVA
34312369000151,2019-07-24,True,7319002,24855256,ATIVA
10740509000124,2009-03-26,True,9430800,68721000,ATIVA
23552160000149,2015-10-16,True,9492800,99980000,ATIVA
32810247000160,2019-02-19,True,4712100,57607650,ATIVA
45444241000168,2022-02-24,True,4789005,51190280,ATIVA
47970901000170,2022-09-15,True,3101200,29450000,ATIVA
46623168000154,2022-06-01,True,4729699,41231010,ATIVA
09613717000183,1945-09-27,True,6912500,77700000,ATIVA
59205054000136,1988-07-01,True,4633801,05316900,ATIVA
34088256000114,2019-07-02,True,9700500,31030090,ATIVA
34798065000146,2019-09-09,True,8211300,86020120,ATIVA
34629708000128,2019-08-22,True,6190699,79093681,ATIVA
30530598000191,2018-05-23,True,5211799,51160310,ATIVA
19662272000185,2014-02-05,True,4731800,68543000,ATIVA
16336752000168,1988-05-16,True,4712100,41195445,ATIVA
48250040000118,2022-10-10,True,9001902,97572510,ATIVA
16004558000185,1988-05-26,True,4520001,74340200,ATIVA
43254303000143,2021-08-24,True,9602501,08420400,ATIVA
48062065000198,2022-09-23,True,4772500,75025060,ATIVA
48018926000130,2022-09-20,True,1622699,59390000,ATIVA
44301456000167,2021-11-19,True,4712100,83255000,ATIVA
44348219000151,2021-11-23,True,1412602,61655720,ATIVA
46289812000108,2022-05-06,True,7319002,29800000,ATIVA
45406701000163,2022-02-22,True,1091102,74820240,ATIVA
47589781000165,2022-08-16,True,8599699,59152822,ATIVA
35578641000102,2019-11-21,True,9499500,80030060,ATIVA
41473812000131,2021-04-06,True,4330402,95680000,ATIVA
41577356000170,2020-02-11,True,8112500,03638000,ATIVA
04514520000173,2000-12-28,True,8112500,91040300,ATIVA
01928818000131,1997-06-18,True,9430800,12287420,ATIVA
48123634000168,2022-09-28,True,4789004,81170350,ATIVA
05050624000137,2002-05-03,True,4641903,14945084,ATIVA
45055305000139,2022-01-28,True,4541206,90610001,ATIVA
45095349000192,2022-02-01,True,8230001,69800000,ATIVA
45055784000193,2022-01-28,True,4781400,85811120,ATIVA
19498138000190,1977-06-24,True,1012103,32140460,ATIVA
25312095000100,2016-07-28,True,9602501,15500010,ATIVA
40622548000198,2021-01-29,True,8592903,85507300,ATIVA
26848877000120,2017-01-11,True,4399103,31845340,ATIVA
09686701000362,2014-12-09,False,151201,19500000,ATIVA
20021818000106,2014-04-04,True,121101,18195000,ATIVA
29385612000121,2018-01-09,True,8230001,41213895,ATIVA
26982429000115,2017-01-30,True,4781400,13520000,ATIVA
27038711000101,2016-08-31,True,8112500,14808703,ATIVA
44710543000178,2022-01-02,True,5612100,37704059,ATIVA
28835179000116,2017-10-10,True,4520001,12236700,ATIVA
44697098000153,2021-12-29,True,4722901,96070143,ATIVA
09082378000156,2007-08-13,True,6810201,30170084,ATIVA
42780711000176,2021-07-20,True,4772500,79333162,ATIVA
20259136000128,2014-05-15,True,9602501,09842198,ATIVA
22503685000121,2015-05-21,True,4679604,04691060,ATIVA
29894647000196,2018-03-09,True,4686902,15135202,ATIVA
79727194000181,1970-01-03,True,9491000,87709090,ATIVA
45649989000105,2022-03-14,True,8592903,79823420,ATIVA
43052087000153,2021-08-09,True,7319002,74953050,ATIVA
83706721000149,1977-11-21,True,9430800,88740000,ATIVA
40168793000177,2020-12-21,True,8650004,38411145,ATIVA
42208315000179,2021-06-04,True,4744099,58028680,ATIVA
40715309000182,2021-02-04,True,4753900,81870012,ATIVA
49494289008469,2004-02-04,False,9491000,47940000,ATIVA
46542573000148,2022-05-25,True,8712300,08430570,ATIVA
39949968000102,2020-11-29,True,4321500,30882320,ATIVA
06038830000194,1995-09-13,True,4744005,60441160,ATIVA
39675804000126,2020-11-05,True,5611203,19600000,ATIVA
40901177000183,2021-02-18,True,4520001,48730000,ATIVA
21074779000160,2014-09-16,True,5611203,65076820,ATIVA
04253690000141,2001-01-24,True,6204000,06540190,ATIVA
24385881000174,2016-03-15,True,210199,11960000,ATIVA
22855474000158,2015-07-15,True,4687703,36906405,ATIVA
36480240000188,2020-02-27,True,4330499,27330630,ATIVA
07256017000153,2005-03-01,True,4617600,88036570,ATIVA
44998130000130,2022-01-25,True,4930202,14060060,ATIVA
46301847000107,2022-05-06,True,7319002,38036090,ATIVA
09614425000165,2008-06-11,True,151202,13312700,ATIVA
04525134000187,2001-06-22,True,6462000,26215560,ATIVA
40781836000195,2021-02-09,True,1351100,83050082,ATIVA
43839345000146,2021-10-11,True,8020002,95012301,ATIVA
39802940000130,2020-11-16,True,9512600,08461460,ATIVA
23667071000148,2015-11-15,True,4399103,22753211,ATIVA
23473612000105,2015-10-15,True,1622699,14056868,ATIVA
45303718000195,2022-02-15,True,8650004,88495000,ATIVA
44625316000144,2021-12-17,True,4729699,88390000,ATIVA
27642268000183,2017-05-03,True,7112000,76824808,ATIVA
22628984000192,2015-06-11,True,4930202,08775330,ATIVA
67261503000191,1991-11-18,True,4744005,08474000,ATIVA
43887043000143,2021-10-15,True,1412602,77066082,ATIVA
38253145000177,2020-08-27,True,4321500,73813220,ATIVA
35611396000198,2019-11-25,True,8219999,81130330,ATIVA
30191059000175,2018-04-13,True,4399103,36205712,ATIVA
26878503000158,2017-01-16,True,1340599,38295000,ATIVA
45910646000144,2022-04-05,True,1412601,62400000,ATIVA
11582037000191,2010-02-08,True,4530701,17280000,ATIVA
42103900000104,2021-05-26,True,7319002,09895550,ATIVA
42867314000136,2021-07-26,True,8512100,25233001,ATIVA
39008305000185,1990-08-03,True,1052000,15680000,ATIVA
02350314000140,1998-02-05,True,2945000,83090901,ATIVA
05272461000137,2002-09-12,True,4711302,58040330,ATIVA
15412051000106,2012-04-23,True,4541206,62850000,ATIVA
30515197000162,2018-05-21,True,4930201,08255210,ATIVA
43680512000159,2021-09-28,True,5229099,76901019,ATIVA
68047125000100,1992-06-08,True,4712100,17680000,ATIVA
40287128000100,2021-01-06,True,9609299,13219480,ATIVA
21774784000185,2015-01-29,True,4321500,56332385,ATIVA
32081100000186,2018-11-22,True,111302,19560000,ATIVA
35435091000172,2019-11-06,True,5620104,23010510,ATIVA
14133116000103,2011-08-17,True,4757100,89167328,ATIVA
39147372000180,2020-09-28,True,4759899,95800000,ATIVA
28438493000165,2017-08-17,True,4649499,60526642,ATIVA
07391272000109,2005-05-18,True,4511101,18060070,ATIVA
34819115000124,2019-09-10,True,5229099,37018250,ATIVA
45509633000168,2022-03-03,True,4772500,45828516,ATIVA
41016219000166,2021-02-26,True,4744006,98025500,ATIVA
41050163000166,2021-03-02,True,9602501,44046200,ATIVA
46541344000109,2022-05-25,True,9602501,66070530,ATIVA
44060029000134,2021-10-28,True,4781400,22710255,ATIVA
44162167000124,2021-11-08,True,5099801,57955000,ATIVA
26092589000199,2016-09-01,True,9499500,59140670,ATIVA
42879455000179,2021-07-26,True,9420100,20071000,ATIVA
42969325000127,2021-08-03,True,5611203,14230000,ATIVA
44498463000109,2021-12-06,True,4399103,89087690,ATIVA
02573778000115,1998-06-12,True,6810202,06455930,ATIVA
46571277000175,2022-05-27,True,8130300,15131134,ATIVA
22929949000103,2015-07-24,True,8621602,25900171,ATIVA
33710914000103,1973-08-31,True,6810202,22280020,ATIVA
27764959000150,2017-05-18,True,8111700,13142510,ATIVA
46593243000181,2022-05-30,True,8599604,38407090,ATIVA
14128256000193,2011-08-16,True,8630504,28893449,ATIVA
20456446000132,2014-06-16,True,9601701,26125150,ATIVA
23702794000130,2015-11-19,True,4781400,23550393,ATIVA
00363822000137,1994-12-13,True,8112500,20260170,ATIVA
33658682000183,2019-05-17,True,1091102,55195593,ATIVA
23066958000180,2015-08-14,True,5611203,25086172,ATIVA
30587878000136,2018-05-30,True,5611203,49097580,ATIVA
24033942000134,2016-01-22,True,1539400,89510601,ATIVA
37144600000133,2020-05-14,True,4530703,86026110,ATIVA
29017729000152,2017-11-07,True,9521500,35660097,ATIVA
01867245000183,1997-06-02,True,8112500,80035080,ATIVA
35657129000151,2019-11-29,True,2539001,75960000,ATIVA
25091457000180,2016-06-28,True,4321500,71906750,ATIVA
21343925000105,2014-10-31,True,4930203,29670000,ATIVA
48203912000197,2022-10-06,True,4763603,88370466,ATIVA
35433123000109,2019-11-06,True,5229099,04658000,ATIVA
31551992000179,2018-09-19,True,5612100,01511001,ATIVA
14270822000105,2011-09-12,True,4520001,30610720,ATIVA
00099282000126,1994-06-27,True,9491000,39200000,ATIVA
13321150000149,2011-03-01,True,9602501,95190000,ATIVA
13591319000180,2011-05-04,True,9602501,83280000,ATIVA
13814178000118,2011-06-16,True,4330499,83833503,ATIVA
37440814000157,2020-06-17,True,4744001,65760000,ATIVA
19451115000120,2013-12-21,True,9001999,56328010,ATIVA
35402041000199,2019-11-04,True,4399103,04965150,ATIVA
38253848000103,2020-08-27,True,6822600,45295000,ATIVA
25159017000117,2016-07-07,True,9602502,04961150,ATIVA
24788916000116,2016-05-11,True,7319002,89204001,ATIVA
07861106000129,2005-11-22,True,4120400,47600000,ATIVA
28831079000111,2017-10-10,True,4729699,20070903,ATIVA
41608792000169,2021-04-16,True,3299099,60135070,ATIVA
37910255000100,2020-07-30,True,5620101,40270060,ATIVA
37969016000117,2020-08-04,True,8211300,13033206,ATIVA
03104662000957,2014-05-02,False,5211701,69036790,ATIVA
15988681000115,2012-07-05,True,4321500,05797300,ATIVA
09395304000170,2008-02-29,True,9313100,75920000,ATIVA
32668363000196,2019-02-05,True,1412602,87345000,ATIVA
35288118000141,2019-10-23,True,7739099,02227001,ATIVA
46870829000146,2022-06-22,True,139306,16360000,ATIVA
02955162000109,1999-01-26,True,1539400,35545000,ATIVA
24528019000173,2016-04-05,True,7112000,85812160,ATIVA
05362083000263,2003-06-05,False,9329804,77064580,ATIVA
40493580000110,2021-01-21,True,9602502,58890000,ATIVA
32347440000106,2019-01-03,True,8599604,93540050,ATIVA
48132635000179,2022-09-29,True,4321500,08738520,ATIVA
43755574000182,2021-10-04,True,5912099,31170190,ATIVA
37660882000121,2020-07-08,True,6319400,09710193,ATIVA
39713518000108,2020-11-09,True,5611205,68445000,ATIVA
29319182000140,2017-12-26,True,8599603,71200010,ATIVA
21631862000192,2015-01-07,True,4753900,89899000,ATIVA
24529014000327,2021-02-03,False,4754701,99713042,ATIVA
01239158000343,1996-06-10,False,4623106,79420000,ATIVA
01661666000153,1997-01-03,True,4520001,38610011,ATIVA
33529316000124,2019-05-05,True,4330404,95703014,ATIVA
36481892000137,2020-02-27,True,7911200,49160000,ATIVA
34035833000100,2019-06-26,True,5620104,78285970,ATIVA
32528709000150,2019-01-22,True,9602501,05778110,ATIVA
97547414000177,2011-07-13,True,4930201,04938090,ATIVA
46566831000126,2022-05-27,True,4723700,45816000,ATIVA
